frame,body,body_id,confidence,tracking_state,action_state,x,y,z,vx,xy,vz,width,height,length,mask,nose,neck,right_shoulder,right_elbow,right_wrist,left_shoulder,left_elbow,left_wrist,right_hip,right_knee,right_ankle,left_hip,left_knee,left_ankle,right_eye,left_eye,right_ear,left_ear
648,0,0,99.72793,OK,MOVING,-0.83386,-0.08268,3.79459,0.52942,0.04125,-0.04087,0.64163,1.43305,0.64163,n/a sl::Mat not initialised,[-0.6293203 -0.7135015  3.6876225],[-0.745276   -0.60551924  3.6464975 ],[-0.6124265 -0.5492619  3.616652 ],[-0.66793364 -0.34964234  3.6665716 ],[-0.69589454 -0.18021917  3.778412  ],[-0.8781253 -0.6617764  3.676343 ],[-0.8023639  -0.46276134  3.6677268 ],[-0.7037222  -0.32739973  3.7858002 ],[-0.8419129  -0.09527838  3.7152917 ],[-0.8358722   0.26467788  3.9580626 ],[-0.9162797  0.6411139  3.9863942],[-1.0114946  -0.16609919  3.7526069 ],[-1.1460007   0.21104455  3.920576  ],[-1.3144116   0.55313456  3.860707  ],[-0.6102129 -0.7300625  3.6390238],[-0.6581113  -0.75462794  3.6656933 ],[-0.6174532 -0.7037357  3.526224 ],[-0.7531653  -0.77333784  3.6017866 ]
648,1,5,29.47802,OK,MOVING,1.92704,-6.83360,27.32247,-0.79922,-0.15866,0.39128,0.49994,1.44623,0.49994,n/a sl::Mat not initialised,[ 1.9223944 -7.669453  27.387333 ],[ 1.8714715 -7.4678593 27.371489 ],[ 1.6914448 -7.512764  27.311804 ],[ 1.6394956 -7.28714   27.208635 ],[ 1.6619561 -7.175551  26.993122 ],[ 2.0514984 -7.422955  27.431173 ],[ 2.0287428 -7.190357  27.33304  ],[ 2.1212382 -7.286334  27.128996 ],[ 1.7252493 -6.990587  27.129293 ],[ 1.7336307 -6.5607967 26.96606  ],[ 1.7281313 -6.168418  26.851746 ],[ 1.9087174 -6.945119  27.190016 ],[ 1.8851525 -6.5234275 27.008204 ],[ 1.8418477 -6.131457  26.900763 ],[ 1.8846512 -7.69737   27.420498 ],[ 1.9392931 -7.6833873 27.440474 ],[ 1.7949266 -7.6597056 27.475262 ],[ 1.9497452 -7.62009   27.531866 ]
649,0,0,100.00000,OK,MOVING,-0.80616,-0.08351,3.80544,0.55541,0.03757,-0.02349,0.64606,1.43413,0.64606,n/a sl::Mat not initialised,[-0.58481896 -0.70671666  3.6946287 ],[-0.70823884 -0.60378003  3.6578162 ],[-0.5810051  -0.54449356  3.620595  ],[-0.633708   -0.34463942  3.6723561 ],[-0.65216535 -0.17674017  3.7882981 ],[-0.8354726 -0.6630666  3.695037 ],[-0.76167053 -0.46345007  3.6847887 ],[-0.6567176 -0.3293116  3.7986536],[-0.8191668  -0.09565103  3.7222354 ],[-0.82914215  0.26676023  3.961243  ],[-0.93576634  0.63703525  3.9840102 ],[-0.9835481  -0.17190182  3.7703738 ],[-1.111175    0.20486796  3.944506  ],[-1.2914326  0.5414153  3.8876424],[-0.5679549  -0.72345626  3.6452415 ],[-0.61316794 -0.7493678   3.675111  ],[-0.5829186  -0.69947356  3.5326755 ],[-0.7110224  -0.77288973  3.6173067 ]
649,1,5,19.81823,OK,MOVING,1.89173,-6.84721,27.37417,-0.83204,-0.13828,0.31552,0.50091,1.45499,0.50091,n/a sl::Mat not initialised,[ 1.8927575 -7.6846833 27.43428  ],[ 1.8433383 -7.4823604 27.4203   ],[ 1.6632231 -7.5262    27.36001  ],[ 1.6139371 -7.297867  27.261477 ],[ 1.6378796 -7.181327  27.04871  ],[ 2.0234537 -7.4385214 27.480593 ],[ 2.0009124 -7.2042694 27.386293 ],[ 2.0930316 -7.295484  27.17985  ],[ 1.6986506 -7.002352  27.18253  ],[ 1.7018526 -6.571143  27.022383 ],[ 1.691812  -6.1778884 26.910856 ],[ 1.8822072 -6.9579163 27.243837 ],[ 1.8624029 -6.5343885 27.065424 ],[ 1.8227205 -6.1412516 26.960276 ],[ 1.8549955 -7.712664  27.467367 ],[ 1.9097581 -7.699055  27.487272 ],[ 1.765602  -7.6749964 27.522669 ],[ 1.9207625 -7.6364384 27.579065 ]
650,0,0,100.00000,OK,MOVING,-0.77694,-0.08352,3.81874,0.58380,0.03399,-0.00582,0.65005,1.43572,0.65005,n/a sl::Mat not initialised,[-0.5448906  -0.69702005  3.7040763 ],[-0.67323095 -0.59846467  3.6715677 ],[-0.55146575 -0.5373522   3.6265283 ],[-0.59555775 -0.33635592  3.6814795 ],[-0.5975988  -0.17098016  3.8022583 ],[-0.7949961  -0.65957737  3.716607  ],[-0.72019076 -0.46050704  3.7048416 ],[-0.6055436  -0.33053195  3.8139436 ],[-0.7943436  -0.09199721  3.7327495 ],[-0.8221016   0.27287006  3.9665673 ],[-0.95614606  0.63451886  3.9819038 ],[-0.95298314 -0.17204368  3.7924457 ],[-1.0691104   0.20467949  3.9745543 ],[-1.2593951   0.53668225  3.9239664 ],[-0.53032225 -0.7143709   3.6541471 ],[-0.5730016 -0.7408993  3.6870296],[-0.5522972  -0.69322234  3.5421472 ],[-0.67322236 -0.76838624  3.6353145 ]
650,1,5,29.64428,OK,MOVING,1.85458,-6.87045,27.43613,-0.86655,-0.15192,0.35565,0.49895,1.45502,0.49895,n/a sl::Mat not initialised,[ 1.8628799 -7.7026196 27.493513 ],[ 1.8148597 -7.499636  27.481352 ],[ 1.6346617 -7.542458  27.420511 ],[ 1.5878432 -7.311699  27.32642  ],[ 1.6130944 -7.1904254 27.116425 ],[ 1.9950578 -7.456813  27.542189 ],[ 1.9725058 -7.221017  27.451712 ],[ 2.0641959 -7.307458  27.242987 ],[ 1.6715568 -7.0170403 27.247946 ],[ 1.6686999 -6.584444  27.091242 ],[ 1.6531506 -6.19026   26.983313 ],[ 1.8551955 -6.9735923 27.309784 ],[ 1.8394791 -6.548396  27.13467  ],[ 1.8037494 -6.154219  27.031612 ],[ 1.8251015 -7.730672  27.526518 ],[ 1.8799778 -7.717424  27.546352 ],[ 1.7360271 -7.6930213 27.582342 ],[ 1.8915101 -7.655487  27.638544 ]
651,0,0,95.92468,OK,MOVING,-0.74545,-0.08320,3.82993,0.61283,0.02925,0.01601,0.64964,1.43537,0.64964,n/a sl::Mat not initialised,[-0.5068167 -0.6853756  3.710021 ],[-0.63826    -0.59065044  3.6822555 ],[-0.52209085 -0.52865076  3.6289349 ],[-0.5516722  -0.32639122  3.6883156 ],[-0.53009623 -0.16624445  3.8139305 ],[-0.7544293  -0.65265024  3.7355764 ],[-0.6764086 -0.4550258  3.7226381],[-0.54935133 -0.33224666  3.82595   ],[-0.7658835  -0.08534718  3.7421393 ],[-0.8137412   0.28064823  3.9708884 ],[-0.97687066  0.6303836   3.9790683 ],[-0.91799545 -0.1678285   3.8140604 ],[-1.0172716   0.20846999  4.0067077 ],[-1.2151953  0.5375248  3.9674373],[-0.4946971 -0.70358    3.6597197],[-0.5348403  -0.73024607  3.6955361 ],[-0.5234601 -0.6854438  3.5487108],[-0.637199   -0.76099753  3.6501896 ]
651,1,5,46.16074,OK,MOVING,1.81786,-6.88805,27.50508,-0.90095,-0.13918,0.30521,0.50026,1.46891,0.50026,n/a sl::Mat not initialised,[ 1.8298926 -7.7184954 27.526644 ],[ 1.7844257 -7.5143156 27.5299   ],[ 1.603991 -7.550883 27.465714],[ 1.5612588 -7.312271  27.39121  ],[ 1.5888684 -7.173442  27.192654 ],[ 1.9648603 -7.477749  27.594086 ],[ 1.9433504 -7.2351465 27.523422 ],[ 2.0341349 -7.3028674 27.307476 ],[ 1.6453865 -7.014023  27.334114 ],[ 1.6410841 -6.570698  27.210867 ],[ 1.6241562 -6.1693697 27.133705 ],[ 1.8292751 -6.976979  27.399324 ],[ 1.8208463 -6.5396123 27.256552 ],[ 1.7921305 -6.13849   27.181843 ],[ 1.7918992 -7.7485423 27.557575 ],[ 1.8469379 -7.7373276 27.578197 ],[ 1.7032984 -7.714264  27.616257 ],[ 1.8592415 -7.6824894 27.674686 ]
652,0,0,93.58829,OK,MOVING,-0.71246,-0.08247,3.84596,0.64472,0.02502,0.03627,0.64884,1.43586,0.64884,n/a sl::Mat not initialised,[-0.47079164 -0.6756098   3.7218878 ],[-0.6036768 -0.5843589  3.6983578],[-0.49309868 -0.5224998   3.6363678 ],[-0.5032076 -0.3195141  3.6990905],[-0.4528205  -0.16768533  3.8265097 ],[-0.714255  -0.6462179  3.7603478],[-0.6309171  -0.45109117  3.7455206 ],[-0.48946327 -0.3385132   3.8411424 ],[-0.7342453  -0.07943559  3.756259  ],[-0.80423313  0.28769577  3.9773507 ],[-0.99680346  0.6222187   3.97656   ],[-0.87919855 -0.16251498  3.8408806 ],[-0.9530919   0.21556485  4.041281  ],[-1.1530107   0.54453874  4.0130253 ],[-0.4611233 -0.6950816  3.6715088],[-0.49879557 -0.72132194  3.7101893 ],[-0.4962279 -0.6805384  3.5617778],[-0.60296595 -0.75488627  3.6713734 ]
652,1,5,12.11594,OK,MOVING,1.76961,-6.90031,27.54241,-0.95450,-0.13655,0.28626,0.50034,1.47831,0.50034,n/a sl::Mat not initialised,[ 1.7890896 -7.7298656 27.533321 ],[ 1.7460082 -7.525652  27.549349 ],[ 1.5652158 -7.556813  27.4833   ],[ 1.5262766 -7.3130517 27.425053 ],[ 1.5557953 -7.1608663 27.236792 ],[ 1.9268004 -7.4944916 27.615402 ],[ 1.906045 -7.24756  27.56135 ],[ 1.9955534 -7.299395  27.340498 ],[ 1.6105156 -7.0131474 27.385298 ],[ 1.6023141 -6.563146  27.289387 ],[ 1.5816544 -6.1578636 27.23798  ],[ 1.7947613 -6.98155   27.452368 ],[ 1.7933741 -6.536328  27.335999 ],[ 1.7716553 -6.1312046 27.283783 ],[ 1.751006  -7.7614093 27.562609 ],[ 1.8062459 -7.7519083 27.583548 ],[ 1.6630116 -7.7300096 27.623762 ],[ 1.8195248 -7.703091  27.683092 ]
653,0,0,100.00000,OK,MOVING,-0.67561,-0.08269,3.86453,0.68170,0.01651,0.07229,0.64646,1.43422,0.64646,n/a sl::Mat not initialised,[-0.43323913 -0.66921496  3.7373714 ],[-0.56632084 -0.58077     3.717678  ],[-0.4614372 -0.5200088  3.646643 ],[-0.4482543  -0.31797755  3.7113163 ],[-0.36600915 -0.17909294  3.8366632 ],[-0.6712044 -0.6415312  3.7887127],[-0.58065647 -0.44998574  3.7718468 ],[-0.4236615 -0.3515569  3.8580408],[-0.6966836  -0.07544941  3.7724373 ],[-0.7932473   0.29253125  3.9817648 ],[-1.0165712   0.60709035  3.9691648 ],[-0.8336727  -0.15743202  3.8700368 ],[-0.870272    0.22289073  4.076356  ],[-1.0640872   0.55635345  4.0615864 ],[-0.4260779  -0.69023263  3.6871746 ],[-0.46129176 -0.71558     3.728647  ],[-0.46726215 -0.6795652   3.5791    ],[-0.5670345  -0.75138235  3.6966047 ]
653,1,5,19.03411,OK,MOVING,1.72293,-6.90183,27.55317,-0.99546,-0.11568,0.20728,0.50196,1.49112,0.50196,n/a sl::Mat not initialised,[ 1.743988 -7.729963 27.5162  ],[ 1.7034166 -7.5264144 27.543724 ],[ 1.5221716 -7.5523887 27.476637 ],[ 1.4869733 -7.3050146 27.432953 ],[ 1.5183011 -7.141937  27.254316 ],[ 1.8846616 -7.500441  27.610813 ],[ 1.8649379 -7.2505965 27.571709 ],[ 1.952946 -7.288277 27.347383],[ 1.5717372 -7.004484  27.408764 ],[ 1.5614275 -6.549953  27.337252 ],[ 1.5387954 -6.142488  27.308554 ],[ 1.7564458 -6.9782114 27.476862 ],[ 1.7627062 -6.527422  27.384295 ],[ 1.7485411 -6.119826  27.352215 ],[ 1.705826 -7.762721 27.544012],[ 1.7612889 -7.754837  27.565035 ],[ 1.6185324 -7.7339334 27.60741  ],[ 1.7756774 -7.7115974 27.666973 ]
654,0,0,100.00000,OK,MOVING,-0.63603,-0.08797,3.88410,0.74652,0.01527,0.08396,0.66216,1.43258,0.66216,n/a sl::Mat not initialised,[-0.39340714 -0.6687454   3.7529476 ],[-0.5259497  -0.58282393  3.7373154 ],[-0.42725086 -0.5236151   3.657241  ],[-0.39094102 -0.32476377  3.7224593 ],[-0.27892768 -0.20221788  3.8413951 ],[-0.6246485  -0.64203286  3.8173897 ],[-0.52662987 -0.45454484  3.798569  ],[-0.35504785 -0.3727979   3.8733165 ],[-0.6540706  -0.07691801  3.7899144 ],[-0.77952623  0.28978395  3.9857228 ],[-1.0334606   0.57955384  3.9627209 ],[-0.78199244 -0.15691477  3.9002066 ],[-0.77161443  0.22175539  4.112461  ],[-0.9493456   0.56429553  4.1199403 ],[-0.38884535 -0.6913393   3.7031138 ],[-0.42146695 -0.71559596  3.747258  ],[-0.436087   -0.68444335  3.5972111 ],[-0.52851504 -0.7531704   3.7222862 ]
654,1,5,12.46139,OK,MOVING,1.66679,-6.89188,27.52016,-1.10496,-0.06363,0.13622,0.50285,1.50102,0.50285,n/a sl::Mat not initialised,[ 1.6933031 -7.719262  27.460007 ],[ 1.6546826 -7.516849  27.49708  ],[ 1.4729071 -7.53871   27.429888 ],[ 1.4407212 -7.2890697 27.39829  ],[ 1.4729744 -7.117262  27.228168 ],[ 1.8364578 -7.494988  27.564272 ],[ 1.8183044 -7.2432857 27.53837  ],[ 1.9038602 -7.267811  27.311264 ],[ 1.5253814 -6.9885592 27.38677  ],[ 1.5055064 -6.53174   27.332905 ],[ 1.4741428 -6.123849  27.321388 ],[ 1.710616  -6.9664545 27.454916 ],[ 1.7270466 -6.512309  27.38101  ],[ 1.7232026 -6.103462  27.363152 ],[ 1.6551737 -7.753011  27.486658 ],[ 1.7108597 -7.746403  27.507528 ],[ 1.5685998 -7.7265863 27.55204  ],[ 1.7263769 -7.707865  27.611176 ]
655,0,0,100.00000,OK,MOVING,-0.59496,-0.09456,3.90732,0.77170,0.00583,0.10460,0.69453,1.43188,0.69454,n/a sl::Mat not initialised,[-0.351727   -0.67523575  3.7709801 ],[-0.48295277 -0.59168625  3.7591386 ],[-0.3909021 -0.5343691  3.6703534],[-0.33492517 -0.339899    3.7346005 ],[-0.1987896 -0.2344166  3.8442333],[-0.5750035 -0.6490032  3.8479233],[-0.4694435  -0.46597815  3.8269794 ],[-0.28556186 -0.4022895   3.8887057 ],[-0.6076362  -0.08519554  3.8096318 ],[-0.76147205  0.27863252  3.9900095 ],[-1.043131    0.54069865  3.9586263 ],[-0.72561496 -0.16241324  3.9318883 ],[-0.66160744  0.20925319  4.1471543 ],[-0.8099915  0.5637423  4.1834173],[-0.34964305 -0.6994777   3.7217436 ],[-0.37969977 -0.72242415  3.7683322 ],[-0.40250152 -0.6963736   3.6183293 ],[-0.48766226 -0.7613888   3.7503304 ]
655,1,5,12.46139,OK,MOVING,1.63114,-6.89243,27.50149,-1.04584,-0.16181,0.11616,0.50190,1.50506,0.50190,n/a sl::Mat not initialised,[ 1.6471232 -7.7139792 27.426876 ],[ 1.6101941 -7.5127015 27.470789 ],[ 1.4279138 -7.531604  27.403976 ],[ 1.3982728 -7.280679  27.38102  ],[ 1.4311473 -7.1028495 27.217285 ],[ 1.792474  -7.4937983 27.5376   ],[ 1.776266 -7.241094 27.521885],[ 1.859311  -7.2546396 27.292902 ],[ 1.4826562 -6.9806137 27.37828  ],[ 1.4504192 -6.523298  27.334042 ],[ 1.4076569 -6.1161327 27.333057 ],[ 1.6683664 -6.961398  27.44602  ],[ 1.6959302 -6.5058126 27.384241 ],[ 1.7034814 -6.0966067 27.373953 ],[ 1.6090806 -7.7484035 27.452772 ],[ 1.6649785 -7.7427053 27.473341 ],[ 1.5232106 -7.723728  27.519749 ],[ 1.6815877 -7.7075825 27.578024 ]
656,0,0,100.00000,OK,MOVING,-0.55361,-0.10089,3.94222,0.78682,0.01591,0.11523,0.73613,1.43499,0.73613,n/a sl::Mat not initialised,[-0.3083547  -0.68837786  3.7987382 ],[-0.43760926 -0.60648113  3.789882  ],[-0.3531763 -0.5514629  3.6925724],[-0.2816237  -0.36129266  3.7540953 ],[-0.12692441 -0.27195722  3.852871  ],[-0.5220423 -0.6614993  3.8871918],[-0.40918773 -0.4828925   3.8663824 ],[-0.21621445 -0.43837357  3.9158664 ],[-0.55880857 -0.09949172  3.837339  ],[-0.73509425  0.2604729   4.004991  ],[-1.0389837  0.4966172  3.972906 ],[-0.6654492  -0.17336369  3.9711034 ],[-0.5490195   0.18509042  4.1872354 ],[-0.65679747  0.5492188   4.257498  ],[-0.30865464 -0.71422654  3.750269  ],[-0.336155   -0.73575467  3.7990553 ],[-0.3667744 -0.7146989  3.6496606],[-0.44469216 -0.7756953   3.7878885 ]
656,1,5,11.15358,OK,MOVING,1.57473,-6.87105,27.42538,-1.01385,-0.04083,0.05414,0.50249,1.51237,0.50249,n/a sl::Mat not initialised,[ 1.5898435 -7.689127  27.341295 ],[ 1.5547245 -7.4885826 27.38968  ],[ 1.3720325 -7.505043  27.323282 ],[ 1.3451905 -7.2533293 27.305891 ],[ 1.3792329 -7.0718727 27.146393 ],[ 1.7374171 -7.4721227 27.45608  ],[ 1.7231588 -7.218942  27.447195 ],[ 1.8045068 -7.2248373 27.217257 ],[ 1.4298682 -6.953877  27.3089   ],[ 1.3914816 -6.4964175 27.26994  ],[ 1.343123 -6.089784 27.274658],[ 1.6159773 -6.937215  27.376234 ],[ 1.6529291 -6.4812074 27.321905 ],[ 1.670022  -6.0720873 27.315569 ],[ 1.5517837 -7.723867  27.36674  ],[ 1.6078537 -7.71891   27.387028 ],[ 1.4665233 -7.7001066 27.434818 ],[ 1.6253889 -7.686064  27.4923   ]
657,0,0,100.00000,OK,MOVING,-0.50983,-0.10678,3.97496,0.86212,0.00807,0.12266,0.77660,1.43711,0.77660,n/a sl::Mat not initialised,[-0.26455286 -0.70364237  3.8247373 ],[-0.3912545 -0.623236   3.8174472],[-0.3149536  -0.57074755  3.7124996 ],[-0.23145935 -0.38405585  3.769389  ],[-0.06283436 -0.30813807  3.8557827 ],[-0.46755543 -0.6757246   3.922395  ],[-0.34768644 -0.5016782   3.9023747 ],[-0.14868544 -0.4753322   3.9393387 ],[-0.5092574  -0.11589706  3.861434  ],[-0.69497794  0.24131799  4.026087  ],[-1.0125068   0.46093786  4.0051594 ],[-0.60396516 -0.18615377  4.0053625 ],[-0.4457001  0.1591562  4.2173023],[-0.5103821  0.5275588  4.3152375],[-0.26683486 -0.73104334  3.7771742 ],[-0.29203796 -0.751114    3.827783  ],[-0.32933143 -0.73496985  3.6793008 ],[-0.4007402 -0.7918373  3.8226929]
657,1,5,11.15358,OK,MOVING,1.53294,-6.85945,27.37063,-1.16805,-0.05474,0.06852,0.50111,1.51373,0.50111,n/a sl::Mat not initialised,[ 1.5363822 -7.6719413 27.282818 ],[ 1.5030072 -7.4717264 27.333746 ],[ 1.3200115 -7.48625   27.267673 ],[ 1.2961408 -7.2340164 27.253378 ],[ 1.3317918 -7.0507107 27.096329 ],[ 1.6860025 -7.457202  27.399817 ],[ 1.6734517 -7.2037964 27.395008 ],[ 1.753834 -7.204664 27.164625],[ 1.381308  -6.9352484 27.25963  ],[ 1.3413788 -6.4776683 27.22238  ],[ 1.2917438 -6.071114  27.228756 ],[ 1.5677102 -6.92061   27.326653 ],[ 1.611638  -6.4647093 27.275803 ],[ 1.6359227 -6.055845  27.270227 ],[ 1.4982319 -7.706736  27.308054 ],[ 1.5544298 -7.7023587 27.328115 ],[ 1.4134552 -7.6832323 27.376818 ],[ 1.5726826 -7.670831  27.433666 ]
658,0,0,99.58748,OK,MOVING,-0.46429,-0.11094,4.00617,0.90273,0.01285,0.12585,0.81029,1.43929,0.81029,n/a sl::Mat not initialised,[-0.22042097 -0.71735454  3.852769  ],[-0.34462845 -0.63818157  3.8458514 ],[-0.27661088 -0.5889473   3.7339995 ],[-0.18445194 -0.4046197   3.7846315 ],[-0.00596718 -0.33912385  3.8587227 ],[-0.41264606 -0.6874157   3.9577034 ],[-0.2858834 -0.5180465  3.9410052],[-0.0839766 -0.5082525  3.9688218],[-0.45958415 -0.13043344  3.8833923 ],[-0.63994     0.23055148  4.0475364 ],[-0.9622945  0.445019   4.041026 ],[-0.5423216  -0.19591916  4.0363564 ],[-0.3594988   0.14445555  4.2376094 ],[-0.38849527  0.51384044  4.350148  ],[-0.22447252 -0.74640334  3.8063123 ],[-0.24751128 -0.76480055  3.8585556 ],[-0.2908418 -0.753937   3.7112496],[-0.35611823 -0.80606276  3.8592727 ]
658,1,5,11.15358,OK,MOVING,1.49610,-6.85306,27.33512,-1.04921,-0.07256,0.04607,0.50016,1.51579,0.50016,n/a sl::Mat not initialised,[ 1.4872888 -7.66139   27.246546 ],[ 1.4554862 -7.461213  27.298693 ],[ 1.2722759 -7.4742055 27.232845 ],[ 1.2513223 -7.2216153 27.21994  ],[ 1.2887542 -7.037607  27.064093 ],[ 1.6386963 -7.448221  27.364538 ],[ 1.6275165 -7.194697  27.361864 ],[ 1.7074441 -7.192375  27.131311 ],[ 1.3370863 -6.9234953 27.227734 ],[ 1.2988226 -6.4657345 27.189886 ],[ 1.2509315 -6.0588765 27.195194 ],[ 1.5236953 -6.9104505 27.294542 ],[ 1.5724882 -6.454859  27.244572 ],[ 1.6019664 -6.0462785 27.237638 ],[ 1.449003 -7.696078 27.271719],[ 1.5052886 -7.6921506 27.291626 ],[ 1.3645884 -7.6724114 27.340874 ],[ 1.5240642 -7.661286  27.39728  ]
659,0,0,100.00000,OK,MOVING,-0.41580,-0.11296,4.04000,0.95562,0.00941,0.13383,0.83307,1.44348,0.83307,n/a sl::Mat not initialised,[-0.17506872 -0.72606146  3.8850505 ],[-0.29689217 -0.648073    3.8777833 ],[-0.23738794 -0.60235226  3.759789  ],[-0.13965257 -0.41931158  3.8038619 ],[ 0.04565451 -0.36134553  3.8663504 ],[-0.3563964 -0.6937936  3.9957776],[-0.22244845 -0.5296433   3.9852405 ],[-0.01967453 -0.534983    4.006638  ],[-0.40891397 -0.13989043  3.9083512 ],[-0.5674078  0.2296884  4.0773377],[-0.88602525  0.450225    4.0907454 ],[-0.47939968 -0.2003324   4.069088  ],[-0.2892058   0.14314568  4.259126  ],[-0.29617703  0.5119052   4.378712  ],[-0.18072802 -0.7566924   3.8397987 ],[-0.20167741 -0.7733814   3.8934655 ],[-0.25060225 -0.7676816   3.7476573 ],[-0.30995888 -0.81496704  3.8997128 ]
659,1,5,11.15358,OK,MOVING,1.45590,-6.85011,27.30692,-1.16254,-0.11751,0.04427,0.49940,1.51802,0.49941,n/a sl::Mat not initialised,[ 1.4403101 -7.6543956 27.219694 ],[ 1.4098603 -7.4540873 27.272184 ],[ 1.2265012 -7.4658732 27.206486 ],[ 1.2082822 -7.213036  27.193872 ],[ 1.2475026 -7.0290456 27.038414 ],[ 1.5932193 -7.4422994 27.337883 ],[ 1.5831378 -7.1887    27.336012 ],[ 1.6629133 -7.1844454 27.105415 ],[ 1.2946618 -6.915492  27.202055 ],[ 1.260401  -6.4575243 27.162085 ],[ 1.2164066 -6.0501394 27.16462  ],[ 1.4814156 -6.9036946 27.268742 ],[ 1.5331922 -6.4484425 27.218048 ],[ 1.566048 -6.040108 27.208645],[ 1.4018658 -7.688888  27.244892 ],[ 1.4582069 -7.6853137 27.264711 ],[ 1.3177092 -7.66481   27.314219 ],[ 1.4773419 -7.654682  27.37037  ]
660,0,0,98.84877,OK,MOVING,-0.36598,-0.11098,4.06110,1.00914,0.01909,0.11359,0.83926,1.44599,0.83926,n/a sl::Mat not initialised,[-0.12942225 -0.7252949   3.9024801 ],[-0.24952517 -0.6486483   3.8962934 ],[-0.19914608 -0.6057329   3.772989  ],[-0.09798507 -0.4234723   3.8118618 ],[ 0.09229954 -0.3714941   3.8634503 ],[-0.29990426 -0.69156355  4.0195975 ],[-0.15909538 -0.5330397   4.017026  ],[ 0.04332523 -0.55128795  4.033281  ],[-0.3588685  -0.14020395  3.9234765 ],[-0.4790051   0.23863935  4.104285  ],[-0.78461796  0.47442687  4.1447754 ],[-0.41648656 -0.19672376  4.0904694 ],[-0.23349403  0.15506673  4.2732368 ],[-0.23534209  0.5224718   4.398315  ],[-0.1368772 -0.757109   3.8583279],[-0.15531328 -0.7725205   3.9132738 ],[-0.21067677 -0.770801    3.7697258 ],[-0.26291236 -0.8144672   3.9254045 ]
660,1,5,11.15358,OK,MOVING,1.41726,-6.84588,27.28542,-1.12881,-0.02587,0.05338,0.49879,1.52027,0.49880,n/a sl::Mat not initialised,[ 1.3958323 -7.649235  27.199928 ],[ 1.3665042 -7.448691  27.252182 ],[ 1.1830435 -7.4595504 27.186573 ],[ 1.1672931 -7.2065477 27.173555 ],[ 1.2081884 -7.023007  27.017973 ],[ 1.5499648 -7.4378324 27.317793 ],[ 1.5407108 -7.184184  27.31583  ],[ 1.6205119 -7.1788344 27.085247 ],[ 1.2542567 -6.909494  27.181364 ],[ 1.2252598 -6.4513793 27.138468 ],[ 1.1863257 -6.0434275 27.137312 ],[ 1.4411111 -6.8986545 27.24798  ],[ 1.494298  -6.4437046 27.195614 ],[ 1.5290339 -6.0355644 27.183107 ],[ 1.3572235 -7.683487  27.2252   ],[ 1.413595 -7.680181 27.244976],[ 1.2732416 -7.6588664 27.29455  ],[ 1.4329607 -7.6494994 27.35058  ]
661,0,0,100.00000,OK,MOVING,-0.31615,-0.10636,4.08190,0.99368,0.01531,0.13883,0.82408,1.44860,0.82408,n/a sl::Mat not initialised,[-0.08402239 -0.71696943  3.9217353 ],[-0.20282185 -0.64223063  3.9168842 ],[-0.16221231 -0.6019784   3.7888148 ],[-0.06021586 -0.41920567  3.822337  ],[ 0.13350941 -0.37059152  3.862959  ],[-0.24343134 -0.6824831   4.044954  ],[-0.09624358 -0.5299548   4.046882  ],[ 0.10543321 -0.5581022   4.0556674 ],[-0.3101536 -0.1336922  3.9413311],[-0.36684918  0.2540865   4.1344676 ],[-0.64226925  0.51826406  4.2064357 ],[-0.35434586 -0.18640137  4.1134577 ],[-0.1916762   0.17931259  4.2886157 ],[-0.20888633  0.54629517  4.4145246 ],[-0.09321249 -0.74990714  3.8787649 ],[-0.10889113 -0.7641397   3.9348629 ],[-0.17091697 -0.76635015  3.7941253 ],[-0.21533988 -0.8066759   3.9530704 ]
661,1,5,11.15358,OK,MOVING,1.38443,-6.84631,27.27047,-0.96546,-0.11925,0.03584,0.49836,1.52278,0.49836,n/a sl::Mat not initialised,[ 1.354908 -7.647173 27.188051],[ 1.3265114 -7.4463477 27.23973  ],[ 1.1429791 -7.4564857 27.174175 ],[ 1.1293977 -7.203385  27.16035  ],[ 1.171788  -7.0205183 27.004349 ],[ 1.5100436 -7.4362106 27.30529  ],[ 1.5014167 -7.1825285 27.302673 ],[ 1.5813215 -7.1765795 27.072123 ],[ 1.2169384 -6.9067492 27.167316 ],[ 1.1936077 -6.448598  27.1211   ],[ 1.1600994 -6.0401673 27.115852 ],[ 1.4038656 -6.8966465 27.233896 ],[ 1.4573156 -6.4419484 27.17935  ],[ 1.4928377 -6.0339622 27.163473 ],[ 1.3161379 -7.681167  27.21343  ],[ 1.3725238 -7.6780686 27.233194 ],[ 1.2322733 -7.6559434 27.282703 ],[ 1.392033 -7.647164 27.338705]
