frame,object,object_id,object_label,confidence,tracking_state,x,y,z,vx,xy,vz,width,height,length
4481,0,6,Person,88.52539,OK,1.86561,0.19492,16.21815,-0.09249,-0.01881,0.83540,1.12898,1.76736,1.12898
4481,1,1,Person,77.09961,OK,10.51205,-0.10162,27.85994,-0.11147,0.00095,-0.06954,0.64058,1.71569,0.64058
4481,2,42,Person,20.69092,OK,-1.65030,-0.20745,28.44711,-0.38662,0.01901,-0.95706,0.50000,1.33945,0.50000
4482,0,6,Person,87.45117,OK,1.88176,0.19519,16.23752,-0.05256,-0.01785,0.79985,1.12358,1.76561,1.12358
4482,1,1,Person,76.12305,OK,10.51351,-0.10230,27.87510,-0.07560,0.00064,-0.04716,0.64379,1.71813,0.64379
4482,2,42,Person,20.69092,OK,-1.64802,-0.20634,28.33042,-0.38662,0.01899,-0.95706,0.50000,1.33930,0.50000
4483,0,6,Person,86.03516,OK,1.89348,0.19548,16.26448,-0.03754,-0.01804,0.80967,1.11224,1.76359,1.11224
4483,1,1,Person,72.70508,OK,10.51654,-0.10294,27.88795,-0.05529,0.00047,-0.03449,0.65001,1.72081,0.65001
4483,2,42,Person,20.69092,OK,-1.65016,-0.20537,28.27927,-0.38662,0.01902,-0.95706,0.50000,1.33909,0.50000
4485,0,6,Person,83.83789,OK,1.93748,0.19616,16.33583,0.07667,-0.01682,0.78051,1.13251,1.76210,1.13252
4485,1,1,Person,76.56250,OK,10.52454,-0.10423,27.90454,-0.03040,0.00026,-0.01897,0.68666,1.72305,0.68665
4486,0,6,Person,85.15625,OK,1.94588,0.19637,16.41271,0.06888,-0.02068,0.95498,1.17109,1.75843,1.17109
4486,1,1,Person,74.16992,OK,10.53849,-0.10457,27.91054,-0.03239,0.00028,-0.02020,0.71176,1.72455,0.71176
4487,0,6,Person,87.45117,OK,1.99747,0.19666,16.46136,0.25074,-0.01996,0.96581,1.21419,1.75548,1.21418
4487,1,1,Person,75.58594,OK,10.55320,-0.10489,27.93243,-0.06090,0.00053,-0.03799,0.72813,1.72564,0.72813
4488,0,6,Person,87.93945,OK,2.05665,0.19691,16.50029,0.36540,-0.01960,0.97141,1.26538,1.75445,1.26537
4488,1,1,Person,77.39258,OK,10.57307,-0.10507,27.93509,-0.09125,0.00081,-0.05692,0.74023,1.72659,0.74023
4489,0,6,Person,88.03711,OK,2.11361,0.19715,16.52716,0.46123,-0.01841,0.94428,1.31131,1.75439,1.31131
4489,1,1,Person,77.39258,OK,10.58303,-0.10524,27.94666,-0.08474,0.00074,-0.05286,0.74939,1.72735,0.74939
4490,0,6,Person,89.01367,OK,2.16397,0.19724,16.56074,0.53424,-0.01828,0.95512,1.35069,1.75556,1.35069
4490,1,1,Person,77.09961,OK,10.59521,-0.10536,27.95619,-0.10544,0.00092,-0.06577,0.75479,1.72795,0.75479
4491,0,6,Person,88.37891,OK,2.21169,0.19723,16.58944,0.60175,-0.01778,0.94117,1.37172,1.75735,1.37172
4491,1,1,Person,75.14648,OK,10.60433,-0.10542,27.95600,-0.10583,0.00094,-0.06602,0.75503,1.72828,0.75503
4492,0,6,Person,84.86328,OK,2.25879,0.19708,16.61188,0.66576,-0.01696,0.91142,1.37276,1.75992,1.37276
4492,1,1,Person,74.31641,OK,10.61170,-0.10541,27.95463,-0.11048,0.00099,-0.06892,0.75566,1.72903,0.75566
4493,0,6,Person,84.52148,OK,2.30213,0.19669,16.62818,0.71440,-0.01574,0.86889,1.34867,1.76225,1.34867
4493,1,1,Person,70.99609,OK,10.61955,-0.10538,27.95337,-0.12159,0.00109,-0.07584,0.77186,1.72989,0.77186
4494,0,6,Person,86.57227,OK,2.34302,0.19608,16.64310,0.75428,-0.01463,0.83171,1.31353,1.76518,1.31353
4494,1,1,Person,68.99414,OK,10.63470,-0.10536,27.95536,-0.15034,0.00132,-0.09378,0.79530,1.73040,0.79529
4495,0,6,Person,85.05859,OK,2.37831,0.19526,16.65500,0.77580,-0.01363,0.78824,1.26162,1.76774,1.26162
4495,1,1,Person,71.87500,OK,10.64777,-0.10521,27.95450,-0.16392,0.00146,-0.10225,0.79311,1.73131,0.79310
4496,0,6,Person,85.74219,OK,2.38995,0.19438,16.65736,0.71988,-0.01214,0.71373,1.21119,1.76973,1.21119
4496,1,1,Person,71.87500,OK,10.65503,-0.10499,27.94303,-0.17075,0.00150,-0.10652,0.79059,1.73177,0.79060
4497,0,6,Person,85.54688,OK,2.39432,0.19360,16.65144,0.66549,-0.01027,0.61750,1.13813,1.77083,1.13813
4497,1,1,Person,67.57812,OK,10.65968,-0.10473,27.92674,-0.17453,0.00153,-0.10887,0.79417,1.73292,0.79417
4498,0,6,Person,86.18164,OK,2.40104,0.19292,16.64705,0.63324,-0.00898,0.55539,1.05846,1.77146,1.05847
4498,1,1,Person,64.50195,OK,10.65965,-0.10435,27.90077,-0.17501,0.00151,-0.10917,0.77789,1.73310,0.77789
4499,0,6,Person,84.86328,OK,2.40456,0.19231,16.64280,0.58670,-0.00785,0.49379,0.98248,1.77155,0.98248
4499,1,1,Person,63.62305,OK,10.66375,-0.10397,27.88598,-0.18702,0.00161,-0.11666,0.76333,1.73265,0.76333
4500,0,6,Person,83.83789,OK,2.40754,0.19178,16.63826,0.54683,-0.00658,0.42852,0.91469,1.77102,0.91469
4500,3,1,Person,63.18359,OK,10.68059,-0.10357,27.87458,-0.23684,0.00202,-0.14774,0.74232,1.73257,0.74232
4501,0,6,Person,84.52148,OK,2.41129,0.19130,16.63452,0.51503,-0.00554,0.37259,0.85107,1.77063,0.85107
4501,1,1,Person,64.06250,OK,10.68240,-0.10311,27.85955,-0.20594,0.00177,-0.12847,0.71163,1.73183,0.71163
4502,0,6,Person,85.15625,OK,2.40962,0.19094,16.62844,0.45509,-0.00399,0.28651,0.79667,1.77086,0.79667
4502,1,1,Person,64.59961,OK,10.68317,-0.10252,27.81845,-0.25908,0.00224,-0.16161,0.68646,1.73061,0.68646
4503,0,6,Person,84.76562,OK,2.40729,0.19065,16.61912,0.40804,-0.00316,0.23701,0.75204,1.77163,0.75204
4503,1,1,Person,70.31250,OK,10.69365,-0.10182,27.76973,0.24416,0.00830,-0.32061,0.66419,1.72960,0.66418
4504,0,6,Person,85.25391,OK,2.40396,0.19043,16.59893,0.35779,-0.00158,0.15214,0.71604,1.77275,0.71604
4504,1,1,Person,67.04102,OK,10.71255,-0.10117,27.74878,0.28458,0.00844,-0.31732,0.64345,1.72838,0.64345
4505,0,6,Person,85.15625,OK,2.40031,0.19032,16.56275,0.29994,0.00067,0.04046,0.68854,1.77366,0.68854
4505,1,1,Person,70.06836,OK,10.72979,-0.10053,27.72217,0.30228,0.00921,-0.35246,0.62621,1.72643,0.62622
4506,0,6,Person,85.74219,OK,2.39615,0.19027,16.51816,0.23581,0.00268,-0.06662,0.66809,1.77473,0.66809
4506,1,1,Person,72.02148,OK,10.75353,-0.10000,27.71678,0.33568,0.00879,-0.32288,0.61242,1.72449,0.61242
4507,0,6,Person,86.66992,OK,2.38452,0.19031,16.46899,0.17437,0.00471,-0.17402,0.65275,1.77577,0.65276
4507,1,1,Person,72.55859,OK,10.77537,-0.09944,27.69280,0.36333,0.01003,-0.37246,0.60326,1.72217,0.60326
4508,0,6,Person,86.47461,OK,2.36755,0.19036,16.43738,0.11759,0.00519,-0.20948,0.63746,1.77702,0.63746
4508,1,1,Person,72.65625,OK,10.81384,-0.09920,27.71295,0.39898,0.00555,-0.15909,0.59657,1.71974,0.59656
4509,0,6,Person,85.83984,OK,2.34644,0.19039,16.41295,0.06042,0.00558,-0.24048,0.62576,1.77828,0.62576
4509,1,1,Person,71.92383,OK,10.85557,-0.09904,27.74959,0.45075,0.00468,-0.10826,0.59147,1.71785,0.59147
4510,0,6,Person,82.61719,OK,2.32325,0.19035,16.37997,0.00697,0.00694,-0.31263,0.62420,1.78024,0.62420
4510,1,1,Person,73.33984,OK,10.88009,-0.09888,27.77891,0.44409,0.00408,-0.08083,0.58849,1.71673,0.58849
4511,0,6,Person,82.17773,OK,2.29433,0.19023,16.34327,-0.06302,0.00804,-0.37982,0.63526,1.78239,0.63526
4511,1,1,Person,71.14258,OK,10.90218,-0.09878,27.82143,0.44306,0.00241,-0.00842,0.58363,1.71613,0.58364
4512,0,6,Person,84.66797,OK,2.26324,0.19000,16.29868,-0.12655,0.00962,-0.46469,0.65897,1.78489,0.65897
4512,1,1,Person,73.09570,OK,10.92855,-0.09872,27.85289,0.46933,0.00193,0.01892,0.58049,1.71611,0.58049
4513,0,6,Person,85.54688,OK,2.23401,0.18965,16.26245,-0.17829,0.01030,-0.50535,0.68362,1.78735,0.68362
4513,1,1,Person,70.06836,OK,10.95848,-0.09878,27.89817,0.49004,0.00031,0.09628,0.59040,1.71660,0.59041
4514,0,6,Person,85.15625,OK,2.20817,0.18915,16.23471,-0.21811,0.01047,-0.52224,0.70449,1.78989,0.70449
4514,1,1,Person,65.03906,OK,10.98207,-0.09886,27.93703,0.48851,-0.00077,0.14532,0.58914,1.71737,0.58914
4515,0,6,Person,85.05859,OK,2.18254,0.18860,16.21440,-0.26098,0.01016,-0.52033,0.72140,1.79246,0.72140
4515,1,1,Person,65.03906,OK,11.01638,-0.09902,27.99058,0.52466,-0.00237,0.22871,0.58671,1.71852,0.58672
4516,0,6,Person,83.93555,OK,2.15878,0.18809,16.19446,-0.29394,0.01013,-0.52697,0.73442,1.79487,0.73443
4516,1,1,Person,68.40820,OK,11.04237,-0.09925,28.03687,0.52264,-0.00368,0.28605,0.58571,1.71980,0.58571
4517,0,6,Person,84.66797,OK,2.13619,0.18771,16.16949,-0.32235,0.01057,-0.55246,0.74570,1.79612,0.74570
4517,1,1,Person,68.60352,OK,11.06115,-0.09960,28.09794,0.49744,-0.00595,0.38342,0.59200,1.72051,0.59200
4518,0,6,Person,84.13086,OK,2.11745,0.18742,16.15645,-0.33679,0.00996,-0.52254,0.75585,1.79645,0.75585
4518,1,1,Person,71.24023,OK,11.08342,-0.10006,28.15305,0.50215,-0.00751,0.44847,0.60050,1.72180,0.60050
4519,0,6,Person,84.52148,OK,2.10055,0.18729,16.13628,-0.34805,0.01032,-0.54137,0.76377,1.79575,0.76378
4519,2,1,Person,67.82227,OK,11.10546,-0.10058,28.20084,0.50422,-0.00861,0.49887,0.60417,1.72264,0.60417
4520,0,6,Person,84.76562,OK,2.07961,0.18725,16.11864,-0.37741,0.01011,-0.53632,0.76767,1.79430,0.76767
4520,2,1,Person,64.06250,OK,11.12644,-0.10123,28.26569,0.49377,-0.01073,0.58984,0.59580,1.72327,0.59580
4521,0,6,Person,85.74219,OK,2.06202,0.18732,16.10471,-0.38544,0.00972,-0.52168,0.76771,1.79277,0.76772
4521,2,1,Person,67.57812,OK,11.13557,-0.10183,28.29785,0.45927,-0.01109,0.59934,0.58964,1.72476,0.58963
4522,0,6,Person,84.66797,OK,2.04297,0.18750,16.09138,-0.40327,0.00935,-0.51079,0.76146,1.79133,0.76146
4522,2,1,Person,66.35742,OK,11.14887,-0.10253,28.32977,0.45800,-0.01151,0.62051,0.58911,1.72653,0.58912
4523,0,6,Person,86.76758,OK,2.02639,0.18773,16.08177,-0.40781,0.00885,-0.48574,0.76443,1.79063,0.76443
4523,2,1,Person,72.11914,OK,11.16434,-0.10325,28.34796,0.46552,-0.01128,0.60732,0.58994,1.72885,0.58994
4524,0,6,Person,85.64453,OK,2.00777,0.18798,16.07693,-0.42481,0.00786,-0.44691,0.76784,1.79010,0.76784
4524,2,1,Person,70.31250,OK,11.17831,-0.10397,28.34560,0.47213,-0.00994,0.55149,0.59504,1.73137,0.59504
4525,0,6,Person,85.83984,OK,1.98937,0.18819,16.07617,-0.43597,0.00677,-0.39927,0.78501,1.78951,0.78501
4525,2,1,Person,67.13867,OK,11.19506,-0.10478,28.36301,0.47586,-0.01031,0.56827,0.59786,1.73396,0.59786
4526,0,6,Person,84.03320,OK,1.97078,0.18837,16.07116,-0.44665,0.00659,-0.39158,0.80298,1.78790,0.80298
4526,2,1,Person,61.42578,OK,11.20987,-0.10556,28.37844,0.47209,-0.01027,0.56227,0.59719,1.73618,0.59719
4527,0,6,Person,84.03320,OK,1.95943,0.18852,16.07461,-0.42760,0.00481,-0.31280,0.82658,1.78533,0.82659
4527,2,1,Person,63.23242,OK,11.22572,-0.10637,28.39592,0.47439,-0.01010,0.56258,0.59918,1.73833,0.59918
4528,0,6,Person,80.37109,OK,1.94593,0.18869,16.07747,-0.43133,0.00404,-0.27655,0.86165,1.78237,0.86165
4528,2,1,Person,64.25781,OK,11.23230,-0.10708,28.39266,0.44873,-0.00902,0.50513,0.60009,1.73999,0.60009
4529,0,6,Person,82.95898,OK,1.93440,0.18890,16.07960,-0.42330,0.00223,-0.19755,0.90771,1.77900,0.90771
4529,2,1,Person,66.89453,OK,11.24327,-0.10784,28.41581,0.44028,-0.00991,0.55041,0.59974,1.74136,0.59974
4530,0,6,Person,87.25586,OK,1.92040,0.18922,16.08228,-0.42829,0.00229,-0.19809,0.95450,1.77548,0.95450
4530,2,1,Person,66.35742,OK,11.25448,-0.10850,28.42479,0.43993,-0.00927,0.51932,0.59400,1.74261,0.59400
4531,0,6,Person,87.54883,OK,1.91061,0.18963,16.08442,-0.41022,0.00153,-0.16139,0.98063,1.77146,0.98063
4531,2,1,Person,63.33008,OK,11.25541,-0.10911,28.43433,0.38414,-0.00935,0.51668,0.58679,1.74461,0.58679
4532,0,6,Person,86.81641,OK,1.89911,0.19008,16.10524,-0.41182,-0.00101,-0.04725,0.99377,1.76677,0.99377
4532,2,1,Person,65.38086,OK,11.25386,-0.10950,28.42400,0.36059,-0.00742,0.42209,0.58648,1.74606,0.58648
4533,0,6,Person,86.66992,OK,1.89106,0.19052,16.15216,-0.39375,-0.00403,0.09314,0.99938,1.76222,0.99938
4533,2,1,Person,64.50195,OK,11.25214,-0.10989,28.41714,0.33132,-0.00693,0.39541,0.58895,1.74775,0.58894
4534,0,6,Person,87.10938,OK,1.88253,0.19093,16.21553,-0.38781,-0.00713,0.23913,0.99843,1.75797,0.99843
4534,2,1,Person,66.69922,OK,11.25170,-0.11023,28.41290,0.31520,-0.00663,0.37853,0.59176,1.74936,0.59175
4535,0,6,Person,86.81641,OK,1.86317,0.19133,16.28280,-0.42887,-0.01031,0.37491,0.99295,1.75431,0.99295
4535,2,1,Person,68.06641,OK,11.25026,-0.11047,28.40676,0.29165,-0.00533,0.31134,0.59475,1.75069,0.59475
4535,3,45,Person,28.78418,OK,-0.59919,-0.63832,35.11478,-0.05953,0.06195,-2.85632,0.49999,0.87690,0.49999
4536,0,6,Person,85.64453,OK,1.83392,0.19170,16.34913,-0.48057,-0.01332,0.50013,0.97541,1.75046,0.97541
4536,2,1,Person,67.67578,OK,11.25144,-0.11068,28.40028,0.29773,-0.00474,0.28620,0.59726,1.75186,0.59726
4536,3,45,Person,20.23926,OK,-0.59073,-0.63827,35.31747,0.25679,-0.02237,1.08522,0.49999,0.87707,0.49999
4537,0,6,Person,83.49609,OK,1.79742,0.19208,16.40345,-0.53704,-0.01547,0.58139,0.94274,1.74669,0.94275
4537,2,1,Person,66.65039,OK,11.25064,-0.11083,28.37747,0.27007,-0.00345,0.21817,0.60143,1.75288,0.60143
4537,3,45,Person,20.23926,OK,-0.58170,-0.63829,35.41768,0.25679,-0.02260,1.08521,0.49999,0.87683,0.49999
4538,0,6,Person,81.59180,OK,1.76380,0.19251,16.45956,-0.56907,-0.01769,0.67362,0.90319,1.74224,0.90319
4538,2,1,Person,63.52539,OK,11.24968,-0.11098,28.34987,0.25064,-0.00247,0.16853,0.60677,1.75397,0.60676
4538,3,45,Person,20.23926,OK,-0.57235,-0.63838,35.47800,0.25679,-0.02266,1.08521,0.49999,0.87662,0.50000
4539,0,6,Person,83.49609,OK,1.72811,0.19290,16.50180,-0.61028,-0.01873,0.71224,0.86763,1.73826,0.86763
4539,2,1,Person,63.62305,OK,11.25192,-0.11113,28.32962,0.27574,-0.00172,0.13773,0.61453,1.75496,0.61453
4539,3,45,Person,20.23926,OK,-0.56293,-0.63854,35.52309,0.25679,-0.02282,1.08521,0.49999,0.87645,0.49999
4540,0,6,Person,84.13086,OK,1.68994,0.19312,16.57553,-0.65667,-0.02227,0.86164,0.82829,1.73530,0.82829
4540,2,1,Person,62.59766,OK,11.25225,-0.11122,28.29378,0.25760,-0.00013,0.06178,0.62479,1.75630,0.62478
4540,3,45,Person,20.23926,OK,-0.55349,-0.63877,35.56284,0.25679,-0.02284,1.08520,0.49999,0.87632,0.49999
4541,0,6,Person,82.51953,OK,1.64813,0.19328,16.63264,-0.70762,-0.02383,0.92029,0.78631,1.73345,0.78630
4541,2,1,Person,58.78906,OK,11.25849,-0.11129,28.26191,0.29556,0.00126,0.00886,0.62780,1.75748,0.62780
4541,3,45,Person,20.23926,OK,-0.54414,-0.63906,35.60064,0.25679,-0.02274,1.08521,0.49999,0.87621,0.49999
4542,0,6,Person,81.59180,OK,1.60691,0.19333,16.68024,-0.74888,-0.02475,0.95703,0.74766,1.73169,0.74766
4542,2,1,Person,58.30078,OK,11.25926,-0.11132,28.23238,0.25444,0.00191,-0.02920,0.63242,1.75851,0.63242
4542,3,45,Person,20.23926,OK,-0.53491,-0.63940,35.63757,0.25679,-0.02257,1.08521,0.49999,0.87614,0.49999
4543,0,6,Person,82.37305,OK,1.56443,0.19322,16.73201,-0.79204,-0.02609,1.01089,0.72421,1.72997,0.72421
4543,1,1,Person,63.42773,OK,11.25891,-0.11131,28.19576,0.23220,0.00311,-0.08919,0.63726,1.75942,0.63726
4544,0,6,Person,82.17773,OK,1.52057,0.19293,16.77001,-0.83475,-0.02622,1.01299,0.70896,1.72986,0.70896
4544,1,1,Person,65.77148,OK,11.25655,-0.11120,28.15071,0.19773,0.00443,-0.15812,0.64554,1.76014,0.64554
4545,0,6,Person,81.68945,OK,1.47788,0.19243,16.79966,-0.86848,-0.02600,0.99737,0.70103,1.73109,0.70103
4545,1,1,Person,68.50586,OK,11.25076,-0.11103,28.13146,0.15275,0.00406,-0.15202,0.65066,1.76012,0.65066
4546,0,6,Person,81.83594,OK,1.43616,0.19178,16.81331,-0.89683,-0.02466,0.93492,0.69648,1.73236,0.69648
4546,1,1,Person,70.41016,OK,11.23674,-0.11086,28.13349,0.07850,0.00261,-0.10279,0.65083,1.75994,0.65083
4547,0,6,Person,81.93359,OK,1.39334,0.19094,16.83773,-0.92900,-0.02463,0.93085,0.69543,1.73345,0.69543
4547,1,1,Person,67.04102,OK,11.22662,-0.11072,28.14207,0.07512,-0.00032,0.03079,0.64722,1.76039,0.64722
4548,0,6,Person,82.51953,OK,1.34981,0.18997,16.86188,-0.95918,-0.02443,0.91459,0.68754,1.73405,0.68754
4548,1,1,Person,69.53125,OK,11.21336,-0.11049,28.13628,0.09024,-0.00037,0.03699,0.64741,1.75992,0.64741
4548,2,45,Person,22.81494,OK,-0.37024,-0.63518,35.13641,0.49741,0.01278,-0.47918,0.52400,0.87572,0.52399
4549,0,6,Person,81.00586,OK,1.30707,0.18902,16.87418,-0.98390,-0.02343,0.85718,0.68241,1.73407,0.68241
4549,1,1,Person,64.89258,OK,11.20821,-0.11031,28.13890,0.06666,-0.00027,0.02733,0.64361,1.76017,0.64361
4549,2,45,Person,21.80176,OK,-0.31047,-0.63516,35.32209,0.60382,-0.00102,0.18085,0.52720,0.88081,0.52721
4550,0,6,Person,80.12695,OK,1.26493,0.18805,16.89733,-1.00560,-0.02373,0.85785,0.67703,1.73391,0.67703
4550,1,1,Person,71.77734,OK,11.20629,-0.11012,28.14231,0.05600,-0.00022,0.02296,0.64241,1.76041,0.64241
4550,2,45,Person,25.61035,OK,-0.26836,-0.63523,35.51423,0.62615,-0.00653,0.44069,0.53284,0.88629,0.53284
4551,0,6,Person,79.24805,OK,1.22673,0.18717,16.90495,-1.01233,-0.02189,0.78571,0.67239,1.73381,0.67239
4551,1,1,Person,71.67969,OK,11.19994,-0.10992,28.13926,0.06666,-0.00029,0.02733,0.64094,1.75989,0.64094
4551,2,45,Person,25.68359,OK,-0.24051,-0.63514,35.51950,0.62613,-0.00413,0.31987,0.53856,0.88963,0.53856
4552,0,6,Person,79.24805,OK,1.19376,0.18634,16.90425,-1.00523,-0.01993,0.70378,0.66764,1.73492,0.66764
4552,1,1,Person,66.55273,OK,11.19104,-0.10980,28.14188,0.04313,-0.00019,0.01768,0.64600,1.75920,0.64600
4552,2,45,Person,25.24414,OK,-0.22075,-0.63493,35.50201,0.61681,-0.00253,0.24293,0.54527,0.89446,0.54527
4553,0,6,Person,79.00391,OK,1.15896,0.18555,16.89560,-1.00852,-0.01776,0.59763,0.66375,1.73526,0.66375
4553,1,1,Person,68.99414,OK,11.18904,-0.10972,28.14746,0.02061,-0.00009,0.00845,0.65457,1.75726,0.65457
4553,2,45,Person,25.61035,OK,-0.19615,-0.63489,35.54225,0.63003,-0.00491,0.35664,0.54826,0.89974,0.54826
4554,0,6,Person,81.68945,OK,1.12572,0.18467,16.88916,-1.00530,-0.01630,0.53118,0.66261,1.73599,0.66261
4554,1,1,Person,70.41016,OK,11.18295,-0.10974,28.17189,0.09711,-0.00042,0.03981,0.70419,1.75388,0.70419
4554,2,45,Person,23.30322,OK,-0.17388,-0.63474,35.56522,0.63040,-0.00502,0.36149,0.55023,0.90503,0.55023
4555,0,6,Person,82.61719,OK,1.09593,0.18371,16.88288,-0.99255,-0.01458,0.45781,0.66452,1.73708,0.66452
4555,1,1,Person,62.59766,OK,11.17462,-0.10965,28.17725,0.08571,-0.00037,0.03513,0.71445,1.75095,0.71445
4555,2,45,Person,23.30322,OK,-0.15262,-0.63453,35.58072,0.63040,-0.00497,0.36149,0.55301,0.90828,0.55301
4556,0,6,Person,81.68945,OK,1.06668,0.18252,16.88061,-0.98264,-0.01433,0.43770,0.67649,1.73886,0.67649
4556,1,1,Person,60.40039,OK,11.17333,-0.10959,28.19776,0.10794,-0.00044,0.04425,0.73546,1.74769,0.73546
4556,2,45,Person,21.00830,OK,-0.13795,-0.63445,35.59616,0.60959,-0.00506,0.36823,0.55829,0.91361,0.55829
4557,0,6,Person,82.03125,OK,1.03693,0.18127,16.87724,-0.97540,-0.01277,0.37113,0.68052,1.74109,0.68052
4557,1,1,Person,56.10352,OK,11.17284,-0.10952,28.20591,0.08660,-0.00037,0.03550,0.77328,1.74400,0.77328
4557,2,45,Person,23.02246,OK,-0.12762,-0.63453,35.62431,0.58310,-0.00611,0.40425,0.56161,0.91917,0.56161
4558,0,6,Person,82.71484,OK,1.00956,0.17992,16.87680,-0.96048,-0.01276,0.36898,0.68579,1.74403,0.68579
4558,1,1,Person,63.72070,OK,11.17304,-0.10943,28.23388,0.14676,-0.00062,0.06016,0.77286,1.74123,0.77286
4558,2,45,Person,25.53711,OK,-0.11831,-0.63413,35.61271,0.55997,-0.00435,0.31981,0.56783,0.92833,0.56783
4559,0,6,Person,83.30078,OK,0.98465,0.17861,16.87620,-0.94032,-0.01189,0.33362,0.68782,1.74670,0.68782
4559,1,1,Person,63.33008,OK,11.16629,-0.10941,28.26230,0.20633,-0.00085,0.08458,0.81254,1.73760,0.81253
4559,2,45,Person,25.53711,OK,-0.10380,-0.63370,35.61167,0.55997,-0.00430,0.31981,0.56880,0.93188,0.56880
4560,0,6,Person,82.86133,OK,0.96297,0.17756,16.87080,-0.91247,-0.00953,0.23182,0.68773,1.74883,0.68773
4560,1,1,Person,72.16797,OK,11.15254,-0.10928,28.28491,0.24778,-0.00103,0.10157,0.81674,1.73366,0.81675
4560,2,45,Person,25.53711,OK,-0.08698,-0.63328,35.61601,0.55997,-0.00430,0.31981,0.56969,0.93542,0.56969
4561,0,6,Person,82.17773,OK,0.94419,0.17672,16.85685,-0.87988,-0.00774,0.15710,0.68708,1.75085,0.68708
4561,1,1,Person,71.48438,OK,11.13471,-0.10906,28.31120,0.30035,-0.00122,0.12312,0.81072,1.72862,0.81072
4561,2,45,Person,25.53711,OK,-0.06903,-0.63285,35.62321,0.55997,-0.00425,0.31981,0.57051,0.93886,0.57050
4562,0,6,Person,82.61719,OK,0.92868,0.17615,16.83159,-0.84150,-0.00564,0.06871,0.68500,1.75164,0.68500
4562,1,1,Person,71.48438,OK,11.10599,-0.10876,28.33274,-0.26492,-0.00750,0.28345,0.81030,1.72425,0.81030
4562,2,45,Person,25.53711,OK,-0.05065,-0.63243,35.63190,0.55997,-0.00424,0.31981,0.57127,0.94221,0.57127
4563,0,6,Person,82.27539,OK,0.91499,0.17582,16.80637,-0.80350,-0.00419,0.01167,0.68448,1.75140,0.68448
4563,1,1,Person,73.19336,OK,11.08817,-0.10829,28.33675,-0.25515,-0.00667,0.24837,0.81708,1.71975,0.81708
4563,2,45,Person,25.53711,OK,-0.03201,-0.63201,35.64145,0.55997,-0.00424,0.31981,0.57199,0.94547,0.57199
4564,0,6,Person,82.51953,OK,0.90375,0.17564,16.78875,-0.76199,-0.00350,-0.01259,0.68413,1.75077,0.68413
4564,1,1,Person,70.80078,OK,11.06319,-0.10741,28.32912,-0.28684,-0.00527,0.17743,0.82464,1.71343,0.82463
4564,2,45,Person,37.57324,OK,0.01864,-0.63049,35.63723,0.65735,-0.00255,0.26728,0.58458,0.95864,0.58458
4565,0,6,Person,82.95898,OK,0.89500,0.17557,16.77302,-0.71736,-0.00263,-0.04466,0.68366,1.75030,0.68366
4565,1,1,Person,74.56055,OK,11.04097,-0.10644,28.32748,-0.31422,-0.00602,0.20333,0.84135,1.70790,0.84135
4565,2,45,Person,40.91797,OK,0.02365,-0.62850,35.74022,0.56993,-0.00739,0.47001,0.59852,0.97383,0.59853
4566,0,6,Person,82.37305,OK,0.88947,0.17556,16.76575,-0.66633,-0.00246,-0.03760,0.68305,1.75020,0.68306
4566,1,1,Person,74.85352,OK,11.02428,-0.10521,28.32393,-0.31068,-0.00515,0.16779,0.85468,1.70080,0.85468
4566,2,45,Person,42.16309,OK,0.02577,-0.62519,35.80959,0.53035,-0.00853,0.51506,0.60897,0.99081,0.60897
4567,0,6,Person,82.27539,OK,0.88621,0.17562,16.75035,-0.61440,-0.00107,-0.09467,0.68292,1.75122,0.68292
4567,1,1,Person,76.95312,OK,11.00154,-0.10367,28.31651,-0.33683,-0.00420,0.11485,0.87124,1.69386,0.87124
4567,2,45,Person,40.06348,OK,0.02698,-0.62092,35.87043,0.49433,-0.00971,0.56345,0.61291,1.00619,0.61291
4568,0,6,Person,82.61719,OK,0.88599,0.17565,16.73808,-0.55519,-0.00033,-0.10994,0.68310,1.75343,0.68310
4568,1,1,Person,75.68359,OK,10.97510,-0.10190,28.28830,-0.36003,-0.00272,0.04435,0.88951,1.68731,0.88952
4568,2,45,Person,37.47559,OK,0.02800,-0.61601,35.90656,0.46116,-0.01016,0.57380,0.61521,1.02042,0.61521
4569,0,6,Person,82.71484,OK,0.88737,0.17559,16.73792,-0.49923,-0.00114,-0.06197,0.68179,1.75646,0.68179
4569,1,1,Person,71.77734,OK,10.95421,-0.10015,28.25611,-0.36133,-0.00171,-0.00333,0.90348,1.68089,0.90348
4569,2,45,Person,34.25293,OK,0.02882,-0.60963,35.89433,0.42900,-0.00871,0.50503,0.61800,1.03617,0.61800
4570,0,6,Person,82.27539,OK,0.88955,0.17549,16.72879,-0.44506,0.00025,-0.11510,0.68033,1.75984,0.68033
4570,1,1,Person,66.55273,OK,10.92489,-0.09873,28.24182,-0.41425,-0.00229,0.01019,0.92422,1.67518,0.92422
4570,2,45,Person,34.59473,OK,0.02961,-0.60306,35.90957,0.39941,-0.00928,0.52328,0.62140,1.05170,0.62141
4571,0,6,Person,82.27539,OK,0.89226,0.17524,16.72499,-0.39145,0.00018,-0.09845,0.68262,1.76421,0.68263
4571,1,1,Person,64.94141,OK,10.89879,-0.09770,28.23595,-0.43883,-0.00262,0.02092,0.95494,1.67103,0.95494
