frame,object,object_id,object_label,confidence,tracking_state,x,y,z,vx,xy,vz,width,height,length
6368,0,59,Person,81.34766,OK,7.42847,0.18190,16.13411,0.08323,0.00536,-0.22780,0.83125,1.72435,0.83125
6368,1,1,Person,80.27344,OK,7.08615,-0.00551,22.77354,0.68601,-0.00943,0.58516,0.59411,1.72966,0.59411
6369,0,59,Person,81.93359,OK,7.41391,0.18235,16.12595,0.05710,0.00466,-0.20202,0.79357,1.72710,0.79357
6369,1,1,Person,81.10352,OK,7.10539,-0.00596,22.78404,0.68956,-0.00927,0.58097,0.59510,1.73020,0.59510
6370,0,59,Person,81.83594,OK,7.39724,0.18273,16.11370,0.01239,0.00493,-0.22342,0.76027,1.72931,0.76027
6370,1,1,Person,81.59180,OK,7.12179,-0.00639,22.79462,0.67093,-0.00897,0.56534,0.60207,1.73089,0.60207
6371,0,59,Person,81.83594,OK,7.38248,0.18299,16.11001,-0.02043,0.00400,-0.18842,0.73094,1.73182,0.73094
6371,1,1,Person,80.76172,OK,7.13656,-0.00686,22.81026,0.65015,-0.00922,0.56958,0.60816,1.73230,0.60816
6372,0,59,Person,82.03125,OK,7.37024,0.18323,16.10061,0.21163,0.00207,-0.04769,0.70538,1.73445,0.70538
6372,1,1,Person,79.24805,OK,7.14780,-0.00728,22.81613,0.62403,-0.00837,0.52675,0.60957,1.73312,0.60957
6373,0,59,Person,82.03125,OK,7.35287,0.18352,16.06630,0.32594,0.00319,-0.07346,0.68418,1.73714,0.68418
6373,1,1,Person,78.22266,OK,7.16402,-0.00776,22.83662,0.61867,-0.00916,0.55911,0.60660,1.73378,0.60660
6374,0,59,Person,81.83594,OK,7.33061,0.18383,16.02939,-0.12825,0.00784,-0.38403,0.66302,1.73972,0.66302
6374,1,1,Person,76.26953,OK,7.18569,-0.00837,22.88679,0.61956,-0.01134,0.64939,0.60065,1.73466,0.60065
6375,0,59,Person,81.93359,OK,7.30687,0.18420,15.97988,-0.16659,0.00973,-0.48296,0.64535,1.74215,0.64535
6375,1,1,Person,77.39258,OK,7.20769,-0.00909,22.93032,0.61839,-0.01182,0.67971,0.59866,1.73645,0.59866
6376,0,59,Person,81.83594,OK,7.29028,0.18456,15.94310,-0.17715,0.01042,-0.51629,0.63153,1.74438,0.63153
6376,1,1,Person,77.24609,OK,7.23406,-0.00985,22.97221,0.63349,-0.01247,0.71157,0.59424,1.73724,0.59424
6377,0,59,Person,81.25000,OK,7.27573,0.18486,15.92419,-0.19565,0.00992,-0.49517,0.61872,1.74666,0.61872
6377,1,1,Person,79.24805,OK,7.26625,-0.01067,23.00834,0.66318,-0.01272,0.72627,0.58819,1.73877,0.58819
6378,0,59,Person,81.59180,OK,7.25919,0.18514,15.90477,-0.22307,0.00991,-0.50212,0.60956,1.74886,0.60956
6378,1,1,Person,81.59180,OK,7.29412,-0.01149,23.02793,0.67238,-0.01201,0.70018,0.58883,1.74018,0.58883
6379,0,59,Person,81.34766,OK,7.24270,0.18538,15.88538,-0.24418,0.01008,-0.50821,0.60311,1.75111,0.60311
6379,1,1,Person,81.00586,OK,7.31140,-0.01219,23.01836,0.65816,-0.00999,0.59287,0.59282,1.74146,0.59282
6380,0,59,Person,80.02930,OK,7.22560,0.18560,15.86839,-0.26683,0.00973,-0.50348,0.59671,1.75319,0.59671
6380,1,1,Person,79.73633,OK,7.32640,-0.01278,23.00437,0.64984,-0.00774,0.49488,0.59966,1.74254,0.59966
6381,0,59,Person,79.73633,OK,7.20908,0.18574,15.86306,-0.28809,0.00862,-0.45153,0.59428,1.75534,0.59428
6381,1,1,Person,80.12695,OK,7.34437,-0.01346,23.01006,0.64158,-0.00875,0.53489,0.61290,1.74321,0.61290
6382,0,59,Person,81.59180,OK,7.19486,0.18584,15.85754,-0.29684,0.00807,-0.42722,0.59835,1.75691,0.59835
6382,1,1,Person,81.34766,OK,7.35928,-0.01424,23.03477,0.61634,-0.00996,0.58095,0.64295,1.74399,0.64295
6383,0,59,Person,82.51953,OK,7.17765,0.18592,15.84707,-0.31987,0.00794,-0.42777,0.60948,1.75834,0.60948
6383,1,1,Person,80.02930,OK,7.37823,-0.01512,23.06985,0.61443,-0.01080,0.62083,0.68354,1.74476,0.68354
6384,0,59,Person,82.03125,OK,7.15847,0.18596,15.84409,-0.34710,0.00668,-0.37853,0.61627,1.75999,0.61627
6384,1,1,Person,80.27344,OK,7.39810,-0.01606,23.11020,0.60969,-0.01166,0.66160,0.73461,1.74544,0.73461
6385,0,59,Person,82.61719,OK,7.14071,0.18596,15.84267,-0.36162,0.00577,-0.34335,0.62250,1.76157,0.62250
6385,1,1,Person,80.27344,OK,7.41955,-0.01720,23.18199,0.60046,-0.01416,0.77839,0.78952,1.74614,0.78952
6386,0,59,Person,82.27539,OK,7.12327,0.18592,15.84026,-0.37540,0.00535,-0.32298,0.62601,1.76305,0.62601
6386,1,1,Person,80.76172,OK,7.43652,-0.01843,23.24899,0.57795,-0.01603,0.85244,0.83447,1.74681,0.83447
6387,0,59,Person,83.39844,OK,7.10434,0.18587,15.83746,-0.39439,0.00473,-0.30300,0.62995,1.76463,0.62995
6387,1,1,Person,80.12695,OK,7.45181,-0.01978,23.32005,0.55592,-0.01777,0.93711,0.87715,1.74782,0.87715
6388,0,59,Person,83.83789,OK,7.07938,0.18581,15.82997,-0.43036,0.00480,-0.31090,0.63605,1.76597,0.63605
6388,1,1,Person,79.49219,OK,7.46521,-0.02113,23.37820,0.53553,-0.01906,0.98290,0.91435,1.74857,0.91435
6389,0,59,Person,84.76562,OK,7.05153,0.18575,15.81554,-0.46313,0.00525,-0.33752,0.64851,1.76769,0.64852
6389,1,1,Person,79.39453,OK,7.47811,-0.02247,23.43568,0.51773,-0.02031,1.03269,0.93864,1.74925,0.93864
6390,0,59,Person,84.86328,OK,7.01649,0.18571,15.79215,-0.51307,0.00601,-0.38023,0.66814,1.76899,0.66814
6390,1,1,Person,78.61328,OK,7.49532,-0.02362,23.47162,0.52667,-0.02009,1.02193,0.95444,1.74978,0.95444
6391,0,59,Person,85.83984,OK,6.98154,0.18568,15.76115,-0.54900,0.00692,-0.43197,0.69566,1.77067,0.69566
6391,1,1,Person,79.00391,OK,7.51551,-0.02467,23.50522,0.53770,-0.01978,1.01896,0.94481,1.75019,0.94482
6392,0,59,Person,85.93750,OK,6.94652,0.18567,15.73269,-0.58558,0.00728,-0.45695,0.73169,1.77192,0.73169
6392,1,1,Person,79.24805,OK,7.52819,-0.02563,23.53896,0.51223,-0.01990,1.02207,0.93937,1.75065,0.93937
6393,0,59,Person,86.27930,OK,6.90905,0.18569,15.69825,-0.62549,0.00830,-0.50799,0.76584,1.77294,0.76584
6393,1,1,Person,82.27539,OK,7.54095,-0.02648,23.55548,0.50828,-0.01898,0.97577,0.91730,1.75129,0.91730
6394,0,59,Person,86.57227,OK,6.86078,0.18575,15.67423,-0.69981,0.00776,-0.50354,0.79590,1.77356,0.79590
6394,1,1,Person,77.68555,OK,7.56310,-0.02730,23.57536,0.53946,-0.01822,0.95150,0.90056,1.75267,0.90056
6395,0,59,Person,86.08398,OK,6.81925,0.18585,15.65682,-0.73573,0.00717,-0.49175,0.81767,1.77416,0.81767
6395,1,1,Person,78.07617,OK,7.56845,-0.02822,23.61086,0.47454,-0.01880,0.97822,0.86579,1.75446,0.86579
6396,0,59,Person,86.27930,OK,6.77530,0.18602,15.62873,-0.78009,0.00790,-0.53494,0.83417,1.77458,0.83417
6396,1,1,Person,77.92969,OK,7.57422,-0.02913,23.63379,0.45565,-0.01832,0.95110,0.83670,1.75516,0.83671
6397,0,59,Person,86.18164,OK,6.72672,0.18628,15.59176,-0.83322,0.00896,-0.59040,0.84245,1.77524,0.84245
6397,1,1,Person,81.25000,OK,7.58519,-0.03016,23.67663,0.45416,-0.01923,0.98910,0.81906,1.75600,0.81906
6398,0,59,Person,85.15625,OK,6.67898,0.18659,15.55297,-0.87563,0.00995,-0.63561,0.84000,1.77582,0.84000
6398,1,1,Person,82.37305,OK,7.59723,-0.03126,23.73065,0.44322,-0.02059,1.03701,0.79780,1.75665,0.79781
6399,0,59,Person,83.15430,OK,6.63686,0.18688,15.52496,-0.90182,0.00981,-0.63733,0.82871,1.77642,0.82871
6399,1,1,Person,81.68945,OK,7.60945,-0.03236,23.78289,0.43376,-0.02138,1.07003,0.78219,1.75714,0.78219
6400,0,59,Person,81.83594,OK,6.59210,0.18713,15.50230,-0.93905,0.00959,-0.63101,0.80903,1.77764,0.80903
6400,1,1,Person,82.37305,OK,7.61341,-0.03349,23.83995,0.38245,-0.02274,1.11808,0.75813,1.75676,0.75813
6401,0,59,Person,81.83594,OK,6.54819,0.18735,15.47640,-0.96749,0.00952,-0.64635,0.78135,1.77820,0.78135
6401,1,1,Person,81.59180,OK,7.61107,-0.03455,23.87950,0.31951,-0.02289,1.11762,0.73185,1.75595,0.73185
6402,0,59,Person,83.15430,OK,6.51160,0.18752,15.45085,-0.97156,0.00987,-0.65628,0.75222,1.77872,0.75222
6402,1,1,Person,79.00391,OK,7.60837,-0.03572,23.93251,0.27370,-0.02420,1.16120,0.71061,1.75523,0.71061
6403,0,59,Person,81.44531,OK,6.47073,0.18761,15.42568,-0.99499,0.00982,-0.66253,0.72348,1.77879,0.72348
6403,1,1,Person,76.12305,OK,7.60641,-0.03677,23.95565,0.25562,-0.02310,1.11335,0.70090,1.75527,0.70091
6404,0,59,Person,79.88281,OK,6.43408,0.18764,15.41117,-1.00276,0.00913,-0.62730,0.70414,1.77948,0.70414
6404,1,1,Person,74.31641,OK,7.60484,-0.03765,23.97493,0.20432,-0.02292,1.08198,0.68847,1.75527,0.68847
6405,0,59,Person,79.63867,OK,6.39540,0.18764,15.40347,-1.02019,0.00786,-0.58015,0.69207,1.78051,0.69207
6405,1,1,Person,72.70508,OK,7.59537,-0.03840,23.97958,0.14526,-0.02159,1.01397,0.68392,1.75472,0.68392
6406,0,59,Person,81.10352,OK,6.36091,0.18759,15.39852,-1.02070,0.00678,-0.53708,0.68888,1.78140,0.68888
6406,1,1,Person,72.70508,OK,7.58118,-0.03902,23.98209,0.10323,-0.02046,0.95450,0.67491,1.75420,0.67491
6407,0,59,Person,80.76172,OK,6.32877,0.18757,15.37332,-1.01087,0.00826,-0.59503,0.68807,1.78119,0.68807
6407,1,1,Person,75.83008,OK,7.56882,-0.03955,23.99140,0.08178,-0.01977,0.92143,0.68745,1.75400,0.68745
6408,0,59,Person,81.34766,OK,6.28995,0.18755,15.35384,-1.02982,0.00771,-0.58261,0.68624,1.78128,0.68624
6408,1,1,Person,75.97656,OK,7.55775,-0.04001,24.02332,0.05385,-0.02045,0.95028,0.68480,1.75332,0.68480
6409,0,59,Person,80.76172,OK,6.25055,0.18748,15.34053,-1.04392,0.00716,-0.55468,0.68975,1.78124,0.68976
6409,1,1,Person,76.70898,OK,7.54564,-0.04047,24.05900,0.02012,-0.02101,0.96317,0.69238,1.75301,0.69238
6410,0,59,Person,83.39844,OK,6.21516,0.18740,15.33158,-1.04420,0.00634,-0.52167,0.70053,1.78063,0.70053
6410,1,1,Person,76.85547,OK,7.53352,-0.04085,24.07693,-0.00191,-0.02019,0.92098,0.71115,1.75185,0.71115
6411,0,59,Person,83.49609,OK,6.18389,0.18736,15.31406,-1.03074,0.00689,-0.54060,0.71201,1.78007,0.71201
6411,1,1,Person,72.85156,OK,7.52403,-0.04123,24.11960,-0.02084,-0.02151,0.96764,0.71145,1.75048,0.71145
6412,0,59,Person,81.34766,OK,6.14631,0.18732,15.30288,-1.04652,0.00614,-0.50933,0.72913,1.77926,0.72913
6412,1,1,Person,76.41602,OK,7.50603,-0.04161,24.15223,-0.07942,-0.02158,0.96460,0.69959,1.74990,0.69959
6413,0,59,Person,80.37109,OK,6.10335,0.18732,15.28582,-1.06896,0.00643,-0.51995,0.74715,1.77837,0.74715
6413,1,1,Person,77.92969,OK,7.48413,-0.04201,24.18087,-0.12676,-0.02189,0.95851,0.67891,1.74939,0.67891
6414,0,59,Person,80.76172,OK,6.06413,0.18739,15.25639,-1.07058,0.00752,-0.57063,0.75461,1.77767,0.75461
6414,1,1,Person,66.99219,OK,7.45634,-0.04246,24.21505,-0.18869,-0.02256,0.97324,0.65074,1.74875,0.65074
6415,0,59,Person,80.76172,OK,6.02240,0.18752,15.22049,-1.08419,0.00845,-0.61968,0.75797,1.77753,0.75797
6415,1,1,Person,73.38867,OK,7.42342,-0.04294,24.24163,-0.25203,-0.02236,0.96174,0.63528,1.74890,0.63528
6416,0,59,Person,79.49219,OK,5.98192,0.18770,15.18281,-1.09019,0.00950,-0.66179,0.74843,1.77712,0.74843
6416,1,1,Person,77.39258,OK,7.39876,-0.04343,24.26598,-0.27315,-0.02231,0.94694,0.62657,1.74912,0.62657
6417,0,59,Person,78.85742,OK,5.94014,0.18790,15.15543,-1.10448,0.00905,-0.65992,0.72034,1.77679,0.72033
6417,1,1,Person,78.46680,OK,7.38292,-0.04392,24.29794,-0.27574,-0.02227,0.95459,0.61826,1.74868,0.61826
6418,0,59,Person,79.39453,OK,5.89580,0.18810,15.12896,-1.12325,0.00934,-0.66849,0.68869,1.77662,0.68869
6418,1,1,Person,80.51758,OK,7.36902,-0.04440,24.32786,-0.28325,-0.02207,0.94925,0.61216,1.74852,0.61216
6419,0,59,Person,79.24805,OK,5.85322,0.18825,15.10742,-1.13427,0.00875,-0.65879,0.65972,1.77641,0.65972
6419,1,1,Person,79.39453,OK,7.35053,-0.04482,24.34581,-0.30888,-0.02148,0.91453,0.61758,1.74814,0.61757
6420,0,59,Person,76.56250,OK,5.81064,0.18833,15.08439,-1.14536,0.00894,-0.66349,0.63585,1.77625,0.63585
6420,1,1,Person,80.85938,OK,7.32800,-0.04525,24.36871,-0.34316,-0.02140,0.90888,0.64337,1.74750,0.64337
6421,0,59,Person,81.34766,OK,5.76901,0.18836,15.06294,-1.15262,0.00874,-0.65875,0.62296,1.77642,0.62296
6421,1,1,Person,82.95898,OK,7.30060,-0.04562,24.38027,-0.38087,-0.02076,0.86510,0.67918,1.74636,0.67918
6422,0,59,Person,79.24805,OK,5.73009,0.18837,15.04405,-1.15251,0.00858,-0.64727,0.61316,1.77639,0.61316
6422,1,1,Person,82.61719,OK,7.27168,-0.04588,24.39139,-0.41602,-0.02028,0.83484,0.71505,1.74446,0.71505
6423,0,59,Person,78.32031,OK,5.69134,0.18832,15.03245,-1.15506,0.00770,-0.60892,0.60527,1.77622,0.60527
6423,1,1,Person,83.05664,OK,7.24029,-0.04600,24.38584,-0.44749,-0.01839,0.74581,0.74386,1.74232,0.74386
6424,0,59,Person,76.56250,OK,5.65243,0.18817,15.02917,-1.15962,0.00630,-0.54641,0.61677,1.77605,0.61677
6424,1,1,Person,82.95898,OK,7.20777,-0.04598,24.37587,-0.47784,-0.01674,0.65727,0.76364,1.73977,0.76364
6425,0,59,Person,84.03320,OK,5.60798,0.18798,15.02324,-1.17960,0.00570,-0.51952,0.63560,1.77595,0.63560
6425,1,1,Person,83.05664,OK,7.17915,-0.04588,24.36974,-0.49711,-0.01589,0.61324,0.77812,1.73750,0.77812
6426,0,59,Person,86.37695,OK,5.57414,0.18770,15.02676,-1.16226,0.00352,-0.43350,0.67041,1.77533,0.67041
6426,1,1,Person,83.93555,OK,7.15071,-0.04573,24.36841,-0.52235,-0.01569,0.59455,0.78150,1.73527,0.78151
6427,0,59,Person,85.93750,OK,5.53747,0.18741,15.02308,-1.15968,0.00365,-0.43215,0.71544,1.77446,0.71545
6427,1,1,Person,83.15430,OK,7.12691,-0.04557,24.38031,-0.53463,-0.01616,0.61619,0.77927,1.73293,0.77927
6428,0,59,Person,85.44922,OK,5.50761,0.18712,15.02569,-1.13709,0.00207,-0.35834,0.75600,1.77361,0.75599
6428,1,1,Person,83.05664,OK,7.11586,-0.04548,24.40694,-0.50542,-0.01667,0.64444,0.78292,1.73162,0.78292
6429,0,59,Person,86.57227,OK,5.47325,0.18690,15.02592,-1.13349,0.00178,-0.33911,0.79686,1.77237,0.79686
6429,1,1,Person,82.95898,OK,7.09668,-0.04544,24.44205,-0.52778,-0.01742,0.67628,0.78413,1.72935,0.78413
6429,2,62,Person,26.12305,OK,-1.50265,-0.28799,28.61077,-1.34248,-0.28879,12.89188,0.53053,0.97712,0.53052
6430,0,59,Person,87.45117,OK,5.44460,0.18670,15.02777,-1.10923,0.00093,-0.28982,0.83341,1.77137,0.83341
6430,1,1,Person,77.92969,OK,7.07323,-0.04552,24.48758,-0.55415,-0.01847,0.72590,0.76954,1.72853,0.76954
6430,2,62,Person,26.12305,OK,-1.54321,-0.29542,29.02172,-1.34249,-0.28685,12.89193,0.53784,0.97887,0.53784
6431,0,59,Person,87.93945,OK,5.41697,0.18652,15.02993,-1.08851,-0.00004,-0.24006,0.86109,1.77074,0.86109
6431,1,1,Person,71.87500,OK,7.04915,-0.04570,24.52944,-0.57129,-0.01914,0.75248,0.72748,1.72740,0.72748
6431,2,62,Person,26.12305,OK,-1.58870,-0.30402,29.45563,-1.34249,-0.28703,12.89192,0.54669,0.98104,0.54669
6432,0,59,Person,87.35352,OK,5.37354,0.18640,15.03148,-1.12204,-0.00093,-0.20198,0.87948,1.76947,0.87948
6432,1,1,Person,77.68555,OK,7.01438,-0.04594,24.56009,-0.62092,-0.01950,0.75567,0.68197,1.72660,0.68197
6432,2,62,Person,26.12305,OK,-1.63539,-0.31335,29.88972,-1.34248,-0.28855,12.89189,0.55682,0.98362,0.55682
6433,0,59,Person,86.08398,OK,5.33287,0.18633,15.03590,-1.12945,-0.00209,-0.15148,0.88409,1.76867,0.88409
6433,1,1,Person,79.00391,OK,6.97842,-0.04620,24.57599,-0.65316,-0.01918,0.72644,0.64556,1.72500,0.64556
6434,0,59,Person,83.69141,OK,5.29189,0.18625,15.04002,-1.13770,-0.00242,-0.13157,0.87678,1.76875,0.87678
6434,1,1,Person,79.73633,OK,6.94328,-0.04655,24.58704,-0.67887,-0.01858,0.69868,0.61643,1.72396,0.61644
6435,0,59,Person,81.68945,OK,5.25061,0.18617,15.04109,-1.14527,-0.00252,-0.14050,0.85380,1.76869,0.85380
6435,1,1,Person,78.85742,OK,6.91035,-0.04691,24.59244,-0.69565,-0.01792,0.65914,0.59537,1.72231,0.59538
6436,0,59,Person,84.22852,OK,5.20958,0.18605,15.04196,-1.15110,-0.00278,-0.14015,0.81757,1.76862,0.81757
6436,1,1,Person,79.24805,OK,6.87639,-0.04742,24.63147,-0.73062,-0.01981,0.73269,0.57634,1.72098,0.57634
6436,3,63,Person,40.91797,OK,-2.52904,-0.43468,36.10607,-0.18950,-0.16424,7.43458,0.64145,1.25351,0.64145
6437,0,59,Person,82.51953,OK,5.16235,0.18587,15.04218,-1.17656,-0.00283,-0.14199,0.77530,1.76875,0.77530
6437,1,1,Person,78.85742,OK,6.85531,-0.04808,24.68827,-0.71699,-0.02120,0.80126,0.57733,1.71979,0.57733
6437,3,63,Person,52.53906,OK,-2.57478,-0.43834,36.46283,-0.76239,-0.18404,8.21547,0.61317,1.25185,0.61317
6438,0,59,Person,81.93359,OK,5.11329,0.18566,15.03974,-1.19976,-0.00241,-0.16064,0.72074,1.76847,0.72074
6438,1,1,Person,79.49219,OK,6.82576,-0.04871,24.71228,-0.73678,-0.02047,0.76969,0.59868,1.71951,0.59868
6438,3,63,Person,39.89258,OK,-2.64159,-0.44075,36.52204,-1.04783,-0.14760,6.51226,0.59054,1.24943,0.59054
6439,0,59,Person,80.12695,OK,5.06979,0.18541,15.03334,-1.20165,-0.00167,-0.18331,0.67656,1.76837,0.67657
6439,1,1,Person,77.78320,OK,6.79141,-0.04922,24.72363,-0.75999,-0.01980,0.73258,0.62345,1.71811,0.62345
6439,3,63,Person,43.21289,OK,-2.70178,-0.44222,36.50188,-1.14190,-0.11667,5.03747,0.58224,1.24747,0.58225
6440,0,59,Person,80.76172,OK,5.02881,0.18515,15.02820,-1.20238,-0.00190,-0.17442,0.64122,1.76830,0.64122
6440,1,1,Person,76.85547,OK,6.77152,-0.04957,24.73506,-0.72797,-0.01917,0.70598,0.65175,1.71593,0.65175
6440,3,63,Person,54.19922,OK,-2.74892,-0.44289,36.48666,-1.14680,-0.09610,4.08080,0.57852,1.24645,0.57852
6441,0,59,Person,81.59180,OK,4.99013,0.18486,15.02589,-1.19789,-0.00227,-0.14985,0.61420,1.76764,0.61420
6441,1,1,Person,78.71094,OK,6.75294,-0.04983,24.74192,-0.70859,-0.01795,0.66707,0.67977,1.71384,0.67977
6441,3,63,Person,45.23926,OK,-2.76501,-0.44348,36.57378,-0.97433,-0.09104,3.93633,0.57285,1.24599,0.57285
6442,0,59,Person,80.85938,OK,4.95063,0.18454,15.02531,-1.19873,-0.00306,-0.12374,0.61131,1.76688,0.61131
6442,1,1,Person,81.83594,OK,6.72794,-0.05004,24.75536,-0.71966,-0.01810,0.66119,0.70095,1.71135,0.70095
6442,3,63,Person,41.96777,OK,-2.78106,-0.44411,36.70240,-0.90562,-0.09160,3.94415,0.57335,1.24503,0.57336
6443,0,59,Person,84.13086,OK,4.90681,0.18425,15.02483,-1.21214,-0.00328,-0.11238,0.62949,1.76597,0.62949
6443,1,1,Person,83.59375,OK,6.70559,-0.05025,24.78184,-0.71573,-0.01851,0.68437,0.71797,1.70959,0.71797
6443,3,63,Person,42.52930,OK,-2.81797,-0.44432,36.68871,-0.97309,-0.07753,3.30167,0.57636,1.24453,0.57637
6444,0,59,Person,83.05664,OK,4.86166,0.18403,15.02291,-1.22339,-0.00334,-0.12124,0.66300,1.76463,0.66300
6444,1,1,Person,79.39453,OK,6.69190,-0.05051,24.82171,-0.68490,-0.01927,0.72352,0.71465,1.70844,0.71465
6444,3,63,Person,42.16309,OK,-2.86846,-0.44434,36.67148,-1.05253,-0.06784,2.85042,0.58021,1.24645,0.58022
6445,0,59,Person,84.32617,OK,4.82572,0.18381,15.02235,-1.20478,-0.00359,-0.10028,0.70339,1.76400,0.70339
6445,1,1,Person,78.32031,OK,6.67084,-0.05082,24.86956,-0.69727,-0.02035,0.77144,0.70759,1.70707,0.70759
6445,3,63,Person,34.08203,OK,-2.91021,-0.44334,36.64963,-1.06456,-0.04205,1.67616,0.58649,1.24732,0.58648
6446,0,59,Person,84.86328,OK,4.78780,0.18361,15.02189,-1.20201,-0.00396,-0.09182,0.74078,1.76402,0.74078
6446,1,1,Person,74.70703,OK,6.65319,-0.05109,24.89788,-0.67810,-0.01982,0.75719,0.68461,1.70658,0.68461
6446,3,63,Person,40.72266,OK,-2.93794,-0.44107,36.37716,-1.02528,-0.02706,1.01060,0.59472,1.25058,0.59472
6447,0,59,Person,84.32617,OK,4.75478,0.18344,15.02211,-1.18172,-0.00447,-0.06787,0.77645,1.76298,0.77645
6447,2,1,Person,77.92969,OK,6.63832,-0.05147,24.94018,-0.66071,-0.02068,0.79758,0.65781,1.70644,0.65781
6447,4,63,Person,31.73828,OK,-2.97711,-0.43686,35.99687,-1.05996,-0.00616,0.03827,0.59432,1.24619,0.59432
6448,0,59,Person,84.76562,OK,4.71517,0.18329,15.02669,-1.19098,-0.00589,-0.01132,0.80602,1.76123,0.80602
6448,1,1,Person,76.70898,OK,6.62819,-0.05205,25.01054,-0.63661,-0.02289,0.89169,0.63061,1.70614,0.63061
6448,3,63,Person,31.73828,OK,-3.01379,-0.43408,35.93649,-1.05996,-0.00630,0.03827,0.59075,1.24702,0.59075
6449,0,59,Person,84.22852,OK,4.67725,0.18318,15.03669,-1.18695,-0.00675,0.03522,0.82759,1.75965,0.82759
6449,1,1,Person,76.95312,OK,6.59906,-0.05274,25.05746,-0.68609,-0.02343,0.91119,0.60447,1.70574,0.60447
6449,3,63,Person,31.73828,OK,-3.04976,-0.43230,35.92608,-1.05996,-0.00618,0.03827,0.58822,1.24775,0.58822
6450,0,59,Person,84.42383,OK,4.63795,0.18310,15.04846,-1.18837,-0.00730,0.06460,0.84660,1.75918,0.84659
6450,1,1,Person,77.39258,OK,6.56535,-0.05338,25.07577,-0.71007,-0.02265,0.87104,0.59096,1.70641,0.59096
6450,3,63,Person,31.73828,OK,-3.08549,-0.43115,35.92476,-1.05996,-0.00609,0.03827,0.58651,1.24845,0.58651
6451,0,59,Person,85.15625,OK,4.59617,0.18306,15.05485,-1.19514,-0.00713,0.05477,0.85193,1.75892,0.85193
6451,2,1,Person,79.00391,OK,6.53711,-0.05393,25.08386,-0.70709,-0.02156,0.82366,0.58535,1.70645,0.58535
6451,4,63,Person,31.73828,OK,-3.12098,-0.43042,35.92531,-1.05996,-0.00610,0.03827,0.58546,1.24914,0.58546
6452,0,59,Person,86.03516,OK,4.55974,0.18306,15.05762,-1.18054,-0.00667,0.03818,0.84305,1.75884,0.84305
6452,2,1,Person,78.85742,OK,6.51073,-0.05455,25.11734,-0.71435,-0.02237,0.85782,0.59549,1.70707,0.59549
6452,4,63,Person,31.73828,OK,-3.15668,-0.42995,35.92630,-1.05996,-0.00608,0.03827,0.58493,1.24980,0.58493
6453,0,59,Person,83.05664,OK,4.52117,0.18307,15.06315,-1.18212,-0.00704,0.06441,0.82056,1.75847,0.82056
6453,2,1,Person,76.12305,OK,6.49297,-0.05505,25.13577,-0.68491,-0.02130,0.82434,0.61054,1.70688,0.61054
6453,4,63,Person,31.73828,OK,-3.19204,-0.42967,35.92739,-1.05996,-0.00589,0.03827,0.58483,1.25045,0.58483
6454,0,59,Person,80.76172,OK,4.48102,0.18307,15.06759,-1.18471,-0.00727,0.06516,0.79062,1.75827,0.79062
6454,1,64,Person,61.13281,OK,-2.23377,0.07934,21.89062,0.17069,0.16201,-7.36969,0.54720,1.36811,0.54720
6454,2,1,Person,76.85547,OK,6.46250,-0.05540,25.11997,-0.70413,-0.01874,0.69817,0.63796,1.70690,0.63797
6455,0,59,Person,78.07617,OK,4.44022,0.18305,15.07753,-1.18981,-0.00828,0.10680,0.73998,1.75859,0.73998
6455,1,64,Person,57.08008,OK,-2.21798,0.08792,21.57081,0.22795,0.16765,-7.61953,0.53831,1.36940,0.53831
6455,2,1,Person,77.09961,OK,6.43156,-0.05571,25.11686,-0.71795,-0.01825,0.67107,0.66421,1.70733,0.66421
6456,0,59,Person,77.68555,OK,4.39991,0.18300,15.08682,-1.19145,-0.00855,0.11813,0.69196,1.75849,0.69196
6456,1,64,Person,64.79492,OK,-2.21299,0.09416,21.38566,0.15741,0.16056,-7.28912,0.54313,1.37335,0.54313
6456,2,1,Person,77.53906,OK,6.40070,-0.05585,25.10654,-0.72296,-0.01636,0.58120,0.69003,1.70800,0.69003
6457,0,59,Person,76.41602,OK,4.36021,0.18286,15.10408,-1.19259,-0.00980,0.17195,0.65354,1.75836,0.65354
6457,1,64,Person,53.71094,OK,-2.21080,0.09871,21.25446,0.12411,0.15022,-6.81830,0.53447,1.37704,0.53447
6457,2,1,Person,74.56055,OK,6.36887,-0.05591,25.09961,-0.73096,-0.01453,0.49382,0.71083,1.70663,0.71083
6458,0,59,Person,77.24609,OK,4.32812,0.18260,15.12980,-1.17070,-0.01108,0.23482,0.62280,1.75846,0.62280
6458,1,64,Person,62.45117,OK,-2.20804,0.10204,21.10817,0.12509,0.14306,-6.51642,0.52754,1.38143,0.52754
6458,2,1,Person,70.65430,OK,6.33908,-0.05593,25.09441,-0.73519,-0.01338,0.44130,0.72035,1.70517,0.72035
6459,0,59,Person,76.70898,OK,4.29254,0.18225,15.15528,-1.16699,-0.01193,0.27372,0.60074,1.75868,0.60074
6459,1,64,Person,67.33398,OK,-2.20546,0.10432,20.98969,0.11923,0.13376,-6.15499,0.52731,1.38608,0.52731
6459,2,1,Person,67.67578,OK,6.30432,-0.05583,25.08135,-0.75771,-0.01227,0.38672,0.72053,1.70379,0.72053
6460,0,59,Person,78.85742,OK,4.25839,0.18178,15.18464,-1.15625,-0.01276,0.32747,0.60119,1.75898,0.60119
